sheet_name,cell,formula,formula_type,shared_ref
Персональный отчет,E4940,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K4940,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E4941,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K4941,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E4942,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K4942,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E4943,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K4943,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E4944,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K4944,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E4945,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K4945,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E4946,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K4946,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E4947,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K4947,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E4948,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K4948,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E4949,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K4949,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E4950,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K4950,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E4951,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K4951,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E4952,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K4952,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E4953,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K4953,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E4954,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K4954,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E4955,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K4955,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E4956,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K4956,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E4957,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K4957,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E4958,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K4958,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E4959,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K4959,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E4960,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K4960,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E4961,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K4961,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E4962,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K4962,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E4963,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K4963,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E4964,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K4964,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E4965,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K4965,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E4966,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K4966,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E4967,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K4967,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E4968,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K4968,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E4969,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K4969,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E4970,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K4970,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E4971,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K4971,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E4972,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K4972,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E4973,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K4973,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E4974,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K4974,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E4975,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K4975,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E4976,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K4976,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E4977,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K4977,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E4978,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K4978,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E4979,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K4979,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E4980,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K4980,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E4981,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K4981,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E4982,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K4982,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E4983,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K4983,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E4984,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K4984,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E4985,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K4985,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E4986,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K4986,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E4987,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K4987,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E4988,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K4988,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E4989,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K4989,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E4990,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K4990,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E4991,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K4991,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E4992,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K4992,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E4993,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K4993,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E4994,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K4994,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E4995,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K4995,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E4996,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K4996,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E4997,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K4997,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E4998,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K4998,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E4999,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K4999,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E5000,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K5000,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E5001,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K5001,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E5002,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K5002,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E5003,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K5003,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E5004,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K5004,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E5005,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K5005,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E5006,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K5006,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E5007,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K5007,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E5008,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K5008,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E5009,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K5009,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E5010,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K5010,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E5011,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K5011,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E5012,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K5012,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E5013,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K5013,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E5014,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K5014,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E5015,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K5015,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E5016,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K5016,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E5017,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K5017,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E5018,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K5018,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E5019,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K5019,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E5020,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K5020,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E5021,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K5021,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E5022,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K5022,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E5023,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K5023,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E5024,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K5024,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E5025,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K5025,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E5026,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K5026,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E5027,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K5027,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,E5028,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
Персональный отчет,K5028,"IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),"""")",,
